date,equity,peak,dd,window
2017-07-20,116968.36240413653,121212.6525246833,-3.5015240011206643,W5
2017-07-20,116910.6656272704,121212.6525246833,-3.549123633390388,W5
2017-07-20,116856.01214447334,121212.6525246833,-3.5942125590583838,W5
2017-07-20,116808.58728327819,121212.6525246833,-3.6333378980451623,W5
2017-07-21,116947.75817915902,121212.6525246833,-3.518522412217484,W5
2017-07-24,116981.52671649493,121212.6525246833,-3.4906634910301633,W5
2017-07-25,117061.25805286078,121212.6525246833,-3.4248854268552122,W5
2017-07-25,117134.99298575237,121212.6525246833,-3.3640543738621487,W5
2017-07-25,117248.19906076061,121212.6525246833,-3.2706597713595817,W5
2017-07-26,117237.2682730251,121212.6525246833,-3.2796776317131378,W5
2017-07-26,117255.25832730423,121212.6525246833,-3.2648359019890347,W5
2017-07-27,117485.85324829676,121212.6525246833,-3.0745959260545312,W5
2017-07-27,117582.5365886931,121212.6525246833,-2.994832519856774,W5
2017-07-27,117676.05692695868,121212.6525246833,-2.917678578978742,W5
2017-07-27,117754.79840570982,121212.6525246833,-2.8527171437563728,W5
2017-07-28,117858.82595955476,121212.6525246833,-2.766894788021891,W5
2017-07-28,117942.51438968343,121212.6525246833,-2.697852135802367,W5
2017-07-28,117862.98391653628,121212.6525246833,-2.7634644885482653,W5
2017-07-28,117562.56954170828,121212.6525246833,-3.011305261413811,W5
2017-07-28,117539.98910198756,121212.6525246833,-3.0299340425273273,W5
2017-07-28,117371.78467213902,121212.6525246833,-3.168702088886423,W5
2017-07-28,117246.0755431461,121212.6525246833,-3.272411665712426,W5
2017-07-31,117313.61680758484,121212.6525246833,-3.216690366795231,W5
2017-07-31,117320.61793078134,121212.6525246833,-3.2109144654757893,W5
2017-07-31,117103.05517721124,121212.6525246833,-3.3904029504141104,W5
2017-07-31,117182.76992577592,121212.6525246833,-3.3246385711151323,W5
2017-07-31,117024.67419358464,121212.6525246833,-3.4550669784623707,W5
2017-07-31,116966.75182993009,121212.6525246833,-3.50285271901677,W5
2017-07-31,117048.51262594691,121212.6525246833,-3.435400357968755,W5
2017-07-31,117170.35321551985,121212.6525246833,-3.3348823121747104,W5
2017-07-31,117309.93838631494,121212.6525246833,-3.219725051040879,W5
2017-08-01,117226.87842320421,121212.6525246833,-3.28824922024328,W5
2017-08-01,116957.3278565355,121212.6525246833,-3.510627462988046,W5
2017-08-01,117071.6953897684,121212.6525246833,-3.416274661650239,W5
2017-08-02,117045.63825873355,121212.6525246833,-3.437771700525401,W5
2017-08-03,117139.2348240519,121212.6525246833,-3.360554872604494,W5
2017-08-03,117320.05315002879,121212.6525246833,-3.211380407554268,W5
2017-08-03,117403.27428731346,121212.6525246833,-3.1427232702412153,W5
2017-08-03,117548.33930707282,121212.6525246833,-3.0230451535282565,W5
2017-08-03,118075.02923696044,121212.6525246833,-2.5885278660030373,W5
2017-08-03,118159.2223684234,121212.6525246833,-2.5190688370078447,W5
2017-08-03,118132.21551598533,121212.6525246833,-2.5413493926062602,W5
2017-08-03,118026.94893376698,121212.6525246833,-2.628193942268196,W5
2017-08-03,118070.09056883569,121212.6525246833,-2.5926022493465997,W5
2017-08-03,118140.61088896739,121212.6525246833,-2.5344232402556592,W5
2017-08-03,118149.29286431566,121212.6525246833,-2.5272606419893586,W5
2017-08-03,118069.46749636914,121212.6525246833,-2.593116281878331,W5
2017-08-03,117898.44183117984,121212.6525246833,-2.7342118371913147,W5
2017-08-03,117877.10632301563,121212.6525246833,-2.7518135542726756,W5
2017-08-04,117952.44445949001,121212.6525246833,-2.689659864121359,W5
2017-08-04,118566.43797932619,121212.6525246833,-2.183117430598467,W5
2017-08-04,118643.65661727403,121212.6525246833,-2.1194123335318773,W5
2017-08-04,118616.46842228748,121212.6525246833,-2.141842496077007,W5
2017-08-04,118590.24830878183,121212.6525246833,-2.163473994901202,W5
2017-08-04,118585.27655691987,121212.6525246833,-2.167575672208318,W5
2017-08-04,118669.88860198103,121212.6525246833,-2.0977710410094974,W5
2017-08-07,119382.84975159416,121212.6525246833,-1.5095806708103625,W5
2017-08-07,119788.68273492476,121212.6525246833,-1.174769927148134,W5
2017-08-07,120048.57454369328,121212.6525246833,-0.9603601247427352,W5
2017-08-07,120281.42811002147,121212.6525246833,-0.7682567745740909,W5
2017-08-07,120448.62640255813,121212.6525246833,-0.6303187878588729,W5
2017-08-07,120680.24657836104,121212.6525246833,-0.43923298041336767,W5
2017-08-07,120771.06519135134,121212.6525246833,-0.3643079531173845,W5
2017-08-07,120767.63152300836,121212.6525246833,-0.3671407170834129,W5
2017-08-07,120751.68487508624,121212.6525246833,-0.3802966439524072,W5
2017-08-07,120713.68712011863,121212.6525246833,-0.4116446543920548,W5
2017-08-07,120718.93130937898,121212.6525246833,-0.40731821721645955,W5
2017-08-07,120499.79572746369,121212.6525246833,-0.5881042798518532,W5
2017-08-08,120725.30896451519,121212.6525246833,-0.4020566747921561,W5
2017-08-08,120998.70009821643,121212.6525246833,-0.17650997813392796,W5
2017-08-08,120799.0345091411,121212.6525246833,-0.34123336708432866,W5
2017-08-08,120732.44886647344,121212.6525246833,-0.39616628149613287,W5
2017-08-08,120637.7501397555,121212.6525246833,-0.4742923885860273,W5
2017-08-08,120659.05121676328,121212.6525246833,-0.45671907708420684,W5
2017-08-08,120624.41175088346,121212.6525246833,-0.4852965111707761,W5
2017-08-08,120527.62033944373,121212.6525246833,-0.5651490755885195,W5
2017-08-08,120553.07418929407,121212.6525246833,-0.5441497415089723,W5
2017-08-08,120519.46127052301,121212.6525246833,-0.5718802779430433,W5
2017-08-09,120487.84958690914,121212.6525246833,-0.5979598026093572,W5
2017-08-09,120394.0201592367,121212.6525246833,-0.67536874113031,W5
2017-08-09,120287.68956579865,121212.6525246833,-0.7630910962007883,W5
2017-08-09,120251.58063408434,121212.6525246833,-0.792880834286878,W5
2017-08-09,120222.11598848217,121212.6525246833,-0.8171890603577271,W5
2017-08-09,119387.20804272486,121212.6525246833,-1.5059850963881176,W5
2017-08-09,119268.42638398035,121212.6525246833,-1.60397953531051,W5
2017-08-09,119260.90422121776,121212.6525246833,-1.6101852923877713,W5
2017-08-09,119268.98315657304,121212.6525246833,-1.6035201999349535,W5
2017-08-09,119118.81947615827,121212.6525246833,-1.7274046932506928,W5
2017-08-09,119066.25463973153,121212.6525246833,-1.7707704932162,W5
2017-08-09,119076.9690081391,121212.6525246833,-1.7619311780255775,W5
2017-08-09,118729.93398794609,121212.6525246833,-2.048233814726266,W5
2017-08-09,118682.61445646932,121212.6525246833,-2.087272257076276,W5
2017-08-09,118684.54995244974,121212.6525246833,-2.0856754798916293,W5
2017-08-09,118422.7920343267,121212.6525246833,-2.3016248157662287,W5
2017-08-09,118454.00751439088,121212.6525246833,-2.27587215759565,W5
2017-08-09,118201.62429883904,121212.6525246833,-2.484087397750087,W5
2017-08-09,117945.83586596347,121212.6525246833,-2.6951119298825614,W5
2017-08-09,117906.3373077402,121212.6525246833,-2.7276980975808707,W5
2017-08-10,118193.31844341655,121212.6525246833,-2.4909396984377623,W5
2017-08-10,117688.81987384552,121212.6525246833,-2.9071491939508536,W5
2017-08-10,117530.9416696188,121212.6525246833,-3.037398141513961,W5
2017-08-10,115311.05862600828,121212.6525246833,-4.868793624884372,W5
2017-08-11,115550.70270822797,121212.6525246833,-4.671088123661313,W5
2017-08-11,116642.29363264276,121212.6525246833,-3.7705295584632585,W5
2017-08-14,116771.9847787236,121212.6525246833,-3.6635348319396086,W5
2017-08-14,116915.8338521229,121212.6525246833,-3.544859866576564,W5
2017-08-14,117173.90592716602,121212.6525246833,-3.33195133791404,W5
2017-08-14,117442.47905555382,121212.6525246833,-3.1103794782163847,W5
2017-08-14,117560.47591739592,121212.6525246833,-3.0130324939004787,W5
2017-08-14,117698.76009233217,121212.6525246833,-2.8989485496454876,W5
2017-08-14,117567.9447451908,121212.6525246833,-3.0068707379786974,W5
2017-08-14,117696.85838760177,121212.6525246833,-2.9005174491710717,W5
